st;course1_1;course1_2;course1_3;course1_4;course1_5;course1_6;course1_7;livingparent
244253;7,7;3,2;8,1;7,7;9,16838313808635;4,60826391888123;7,84543863862248;0
243776;5;3,9;4;5;4,13598536412688;4,61596390947805;3,39056971983789;0
243510;9,4;4,4;5,8;9,4;9,92290277136128;4,6259015921506;6,28266712946022;0
244330;8,4;5,8;7,4;8,4;7,96193500268505;4,62762889165092;8,41129663479733;0
244047;7,3;5,1;7,1;7,3;7,80691815954129;4,62816173517678;6,24755543555849;0
244155;7;4,2;7,8;7;8,05889844399767;4,62944743725158;9,04911291993611;1
243748;4,7;7,2;9,3;4,7;4,46039175979253;4,634754430283;9,71876584144586;1
243282;7,5;4,3;6,8;7,5;8,99702449109797;4,63833720113138;6,74386932966217;0
243284;8,2;3,2;6,9;8,2;8,49193047199076;4,64364324152069;8,09585204821266;0
243414;8,5;3,5;9,1;8,5;9,80765890498492;4,64447900348383;8,39166609312009;1
243684;5,6;3,4;4,7;5,6;5,90672877134841;4,64836292966535;3,42687240604167;0
243594;9,8;5;7;9,8;9,05915810511066;4,65380732523896;7,49090417139332;1
243898;7;4,6;4,9;7;6,05752376248618;4,65789400319245;5,23494142511021;1
243985;7,7;4,8;6,7;7,7;7,33722330314679;4,65846242704263;6,44856677270908;1
243772;6,7;5;1,1;6,7;6,49024212776121;4,65868144344958;1,15551216850183;0
244102;5;5,3;6,1;5;5,29333099232123;4,66016882619756;6,37187514703349;0
244447;10;3,7;2,9;10;9,92290277136128;4,66023090192962;3,6117214856852;1
243863;7,1;5,1;7;7,1;8,01374886263584;4,66324733977992;7,24897551981305;0
243534;4,3;4,5;3,7;4,3;3,54833774380677;4,66428194562457;4,22371523092622;0
244123;6,9;5,1;5,4;6,9;7,44838932224078;4,66687151202225;4,67131258854534;1
244228;8,1;4,3;6,7;8,1;8,46150318011807;4,66723042580161;9,07465912487549;0
243727;7,6;3,7;4,5;7,6;8,59037276888651;4,67184301311333;5,84264911089773;1
244540;7,6;5;5,2;7,6;5,0286970958867;4,67365967382069;6,55221547523238;1
244069;3,8;4,6;7,6;3,8;2,31348898716416;4,67675330956355;8,46660173943354;1
244030;7,9;4;4,4;7,9;7,01808345696947;4,68075324744476;5,20342474572457;0
244503;5,6;3,7;8,7;5,6;5,66555245253925;4,68297825479336;9,3823490635086;1
244282;10;4,9;3,8;10;9,92290277136128;4,68331242201213;4,87344835522647;0
244279;7,2;5,2;5,1;7,2;6,0718047937865;4,68398861365317;4,51436676816164;0
243264;8,6;3,8;3,8;8,6;7,9757320653123;4,68434010867266;3,46174067490242;0
243806;9,3;5,8;6,7;9,3;9,58065525276307;4,68846554361977;7,1177897921504;1
243981;9,3;4,3;6,9;9,3;9,20521480225859;4,69107590532334;7,33229959078731;0
244199;9,3;4,4;5,9;9,3;8,13523855883071;4,69169714843769;5,21182788001743;1
244569;6,6;5,7;6,8;6,6;7,12990807106523;4,6920878358989;6,32036010932015;1
244599;8,2;3,7;6,2;8,2;5,53868335695096;4,69230560294949;5,34849998090083;0
243624;9,6;4;4,1;9,6;9,92290277136128;4,69252723610286;4,10124047951079;1
243536;3,6;4,5;6,2;3,6;2,20711158482134;4,69392539726654;5,38071910012383;1
244418;7,1;5,2;8,9;7,1;7,17930977364992;4,70470192484911;10,0012260346362;0
244319;5,2;4;5,8;5,2;4,72193898474126;4,70706540462481;7,77906408960074;0
244490;7,4;5,5;,6;7,4;6,25711872436509;4,71581497237458;0;1
243757;5,5;4,6;1,9;5,5;5,69155347823136;4,72500074313386;1,27843199031278;1
243733;4,5;4,3;4,4;4,5;4,03117876351848;4,73865074419958;3,75571376499657;1
243370;9,6;5;4,2;9,6;9,72166006656454;4,7392460918512;3,7805451371114;0
243391;9,6;4,1;7,7;9,6;9,88806783523498;4,74356308565572;7,56370605414529;1
243365;6,7;5,4;6,5;6,7;7,49436932964207;4,74626057018806;5,56730633349803;1
243664;9,5;4,1;0;9,5;7,56834884650746;4,75553894768269;0;1
243699;3,7;5,4;3,9;3,7;3,72017280176529;4,76482286660506;3,9973429077916;1
244620;7,4;4,6;6;7,4;7,95563752998897;4,76865158042858;5,6565372104172;0
243651;6,6;4,6;7,9;6,6;7,46622605581525;4,77400514293823;6,11203393885843;1
244594;6,3;3,5;3,2;6,3;6,28138978795135;4,77894705901797;,610250319445403;1
244210;5,1;4,7;2,6;5,1;5,23646868094942;4,77996996309321;1,22000459584752;0
243986;8,3;3,8;4;8,3;6,57713025348118;4,78191519788656;4,12465614334071;1
243994;6,7;5,2;4,4;6,7;5,89246785152987;4,78323255249105;4,96192966313029;1
244238;8,3;6,9;0;8,3;9,44871593084741;4,78464816165002;,494521471423945;1
243596;4,7;4,9;6,1;4,7;3,19070275280182;4,78780083806939;6,11764148249485;0
243908;6,7;5,3;4,8;6,7;8,24881929346525;4,79242301601013;6,38806487102386;1
243565;4,6;5,9;5,7;4,6;2,91612515637051;4,79899103328231;4,42098488660318;1
244180;7,4;4,3;7,5;7,4;6,68078691156084;4,80049997059596;6,61282493313941;1
243431;7,6;5,4;2,5;7,6;6,9942073185185;4,80812897428599;3,02685029656138;1
243866;6,5;4,9;3,9;6,5;5,10038509449022;4,80833153706048;4,38375130375758;1
244294;7,4;5,5;8,2;7,4;9,46970035599263;4,81422083721363;7,95580245085508;0
243722;7,2;5,5;5,9;7,2;7,24091178891639;4,81510001071527;6,56478123035047;1
244237;3,5;4,5;8,8;3,5;3,28369058953963;4,81865195791753;8,75159034025125;1
243328;7,3;5,3;10;7,3;5,39526565364497;4,81869354689597;10,0012260346362;1
244556;4,7;4,7;7,8;4,7;4,17852382539505;4,81987349630237;8,16792372293506;0
243495;9,5;5,2;2,1;9,5;9,56677870307316;4,82085256379989;,849572537167867;1
243745;7,2;4,9;6,2;7,2;7,95652231581079;4,82285517881314;6,10970536833039;1
244635;2,9;2,9;3,8;2,9;3,18916295873149;4,8228942912211;3,6606846714298;0
244608;6,3;5,8;4,7;6,3;5,03437279885527;4,83354835285866;5,00067416991616;1
244001;7,6;4,4;5,8;7,6;6,99603323445857;4,84043989502927;5,38864839943498;0
243739;3,7;3,6;3,5;3,7;2,54219334957265;4,8441551456843;3,10526544248876;0
243637;8,1;4,8;4,7;8,1;7,61734472132555;4,84636646150349;6,69657473185822;0
244658;7,1;5;6,3;7,1;5,29710183583919;4,84664045396595;6,40120729230388;0
243401;8,2;6,5;7,9;8,2;8,24301135154589;4,84715085793956;6,90367415445891;1
243604;5;4,8;7;5;4,3744270732816;4,84780888211579;7,168085385983;0
243904;9,3;4,1;3,2;9,3;8,17931099458784;4,85255884616887;3,82072377232502;0
243680;5,8;5,4;7,3;5,8;8,11759690361285;4,85304026666769;9,27577196756801;0
243676;4,7;4,6;5,4;4,7;4,7056333729749;4,8536702764977;5,51609587194176;0
243992;8,8;4,7;6,5;8,8;9,39866338596196;4,85401102819173;7,42194293936049;1
244653;5,6;4,7;1,1;5,6;4,67876041482883;4,8593566389204;1,39454418766447;0
244574;10;4,5;8,6;10;8,99553711095867;4,86288222260629;7,85680560056458;0
244115;5,9;4;3,5;5,9;4,7606139234261;4,87032914223018;3,82036181398077;0
244193;7;5,4;7,2;7;9,92290277136128;4,87208605190264;8,25229290166724;1
243368;7,1;4,5;6,1;7,1;6,1081160659719;4,87618695564076;4,3948496050139;1
244096;3,9;4,5;5,8;3,9;4,75366103732764;4,87851513121106;5,40457113179296;1
244626;5,6;5,6;5,6;5,6;6,14568425945051;4,89967533802427;6,24348691013999;1
243754;6,2;4;4,2;6,2;5,56672794447336;4,90331969523771;4,14123956765046;0
244114;7;5,8;3;7;7,79141349213144;4,90588253614002;1,31724824966319;0
243477;9,9;5,8;6;9,9;9,92290277136128;4,9088898535698;6,96288020091796;0
243567;5;5,1;7,3;5;4,89417141606245;4,90935279623954;9,34274225205581;0
244372;7,9;4,3;5,2;7,9;7,38624503597084;4,91560166336991;4,47485717233603;1
243612;7,2;4,5;6,9;7,2;7,02060359385641;4,91615999949071;7,03020320072681;1
244544;8;4,9;6,7;8;8,57052778668821;4,92198740176769;7,53923267426172;1
244147;8,5;6,1;3,7;8,5;9,43106262703669;4,924126807703;3,82456984006013;1
244136;8,5;4,6;3,2;8,5;7,69251245186814;4,93389746348468;2,43110320117419;0
243448;6,5;3,5;4,7;6,5;6,52516856818986;4,93470102164462;4,31324002839151;0
243880;7,1;4,2;5,4;7,1;7,85349887262024;4,93606742110214;4,91060696841734;0
243351;6,1;2,1;7;6,1;5,91869482530136;4,93779208898009;8,42243601931594;1
244652;8,6;5,1;4,4;8,6;9,46343367276042;4,94644160460895;3,5610951042469;0
244211;7,9;3,8;5;7,9;7,48132286381238;4,94779925203056;3,82888493906126;1
244591;3,5;6,1;10;3,5;3,14449065863892;4,94826347129746;9,4122441501938;1
243734;5,2;4;4,7;5,2;5,46952169231961;4,96019172283035;4,377117297473;0
244285;6,5;5,7;1,4;6,5;4,71529353670562;4,96776834147784;1,66196423629514;1
243335;5,9;3,3;3,6;5,9;5,14238350894096;4,97077229878619;1,2978510935219;0
244301;4,9;4,7;3,8;4,9;5,80369205144244;4,97427014480999;2,94635989549886;1
244729;5,8;3,1;3,3;5,8;4,09049222639684;4,97684723262457;2,75507491820556;0
243834;8,8;6,4;5,6;8,8;9,15783449085566;4,97881893921284;5,07656007747831;1
243689;5,8;3,9;5,5;5,8;6,86081554441237;4,98079898001105;5,09453907298062;0
243746;5,1;4,5;3,1;5,1;6,12580375350806;4,98462861682859;2,89637617922657;0
244159;8,1;3,8;4,3;8,1;7,58785029086655;4,99068718267473;4,62439150308576;0
243378;5,1;4,4;6;5,1;3,63292333565408;4,99257083945994;7,36221255593645;1
244251;5,7;4,6;3,8;5,7;5,99486991307119;5,00032544965052;4,72515588303557;0
244428;6,3;5;5,9;6,3;6,60881239697902;5,00260517540825;6,67264577796661;1
243468;7,4;5,9;6,7;7,4;7,7071680697052;5,00404455402347;7,03755640706305;1
244582;7,9;3,9;9,3;7,9;9,06269083567009;5,00822418148461;9,74502902393249;1
244060;7,2;4,9;7,3;7,2;6,26716442398443;5,01176413253674;9,16614740258618;1
243705;4,1;5,4;1,3;4,1;2,98238516618127;5,01532833842017;,993073314202706;1
243911;8,7;5,5;6,4;8,7;8,94267952246166;5,01991910388668;4,94880618542221;1
243586;8;3,2;5,2;8;7,40621634160745;5,02670427595944;5,59037413292369;0
244670;5,9;5,9;6,7;5,9;5,51751887547475;5,02691200387327;6,74212445962922;0
243470;7,8;6,6;6,8;7,8;7,55846360351525;5,02933883878058;9,23809023991723;1
244575;6,8;6;6,7;6,8;6,45938540969688;5,03045132263629;5,89608351512679;0
244419;9,6;5,2;6;9,6;9,92290277136128;5,03839732920596;5,5187254175876;1
243719;5,2;5,6;8;5,2;6,63806810436883;5,04538582487979;8,0332224824403;0
243800;8,3;6;2,2;8,3;9,92290277136128;5,05210033266882;1,68793979825095;0
243945;8,1;4,5;5,6;8,1;7,9176096607869;5,05431844471481;4,71186908186451;1
244137;5,2;5,7;10;5,2;6,72497799486658;5,05726457058087;10,0012260346362;0
243760;6;5,1;2,1;6;6,00709804535502;5,05744975652099;2,23951569629346;0
243737;7,9;5,2;3;7,9;6,42660084885849;5,06175657289389;,802710409302365;0
243735;6,9;5,3;6,9;6,9;5,94458749473721;5,06406062239024;8,22124372615139;1
243744;6,5;5,6;7,7;6,5;5,97913195284271;5,06446203046974;6,39134977024247;0
244358;3,9;4,6;3,8;3,9;4,6266641745001;5,06662691328047;4,0525184431887;0
243548;9,7;4,5;6,5;9,7;8,61384931923883;5,06907202974132;8,09561572216014;1
244534;7,7;6,3;3,7;7,7;8,67057676337875;5,06987098234007;5,77101851595726;1
244443;7,1;5,3;6,4;7,1;8,24860057750759;5,07269763165084;5,34798741457612;0
244585;8,6;4,7;4,9;8,6;8,80425646195277;5,07615475150325;5,52730618264015;0
244664;7;4,4;7,8;7;6,20756265018067;5,07729917573142;7,89134439597058;1
243971;10;4,1;9,1;10;9,92290277136128;5,07851770144857;8,13563629281376;1
244041;5,1;6,7;6,4;5,1;6,40682201460643;5,07859529310632;8,32580605187869;1
244112;7,9;6;6,9;7,9;8,46471404432087;5,08630023341892;6,65782225169765;0
243882;9,3;5,7;4,4;9,3;8,10735911643043;5,09046840045682;4,3380384733168;1
243465;7,5;4,9;7,2;7,5;8,13303829611986;5,09134202262407;7,17093452452783;1
244016;8,5;5,5;9;8,5;7,64876638588336;5,09367604316354;8,38376328768561;1
243661;8,9;5,7;1,3;8,9;9,92290277136128;5,09993352720387;2,61305816143605;1
243771;9,7;3,7;6,3;9,7;9,02405768084814;5,10028128111755;6,14566954254688;0
244486;8,8;5,4;5,5;8,8;9,92290277136128;5,10200255772606;5,4657256854941;1
244425;8;4,5;4,6;8;7,43626623376488;5,10484643384187;5,91301825552981;1
244615;4,4;4;6,4;4,4;2,9844632356808;5,10568327431005;4,69729043665908;1
244553;10;5,1;4,7;10;8,85020206668654;5,10698735973808;4,61424318209527;1
243277;4,8;4,8;6,2;4,8;6,50836148628726;5,10864890250278;6,11850150107598;1
243953;4,5;5,7;1,1;4,5;2,94365333886376;5,11059245784559;,654729494852932;1
243853;7,2;6;5,8;7,2;5,89038555703487;5,11392888196546;5,49104232743115;1
243505;8,6;5,1;6;8,6;8,46030015244799;5,11498435746152;6,60587718905491;1
244727;3,8;6,8;4,3;3,8;3,47583570083888;5,11648500298327;3,45104801736658;1
243416;6;5,4;7,1;6;5,52719162393548;5,11942027940419;9,11453230615114;0
243782;8;4,8;6,3;8;7,37948422087606;5,12771392549878;5,07108351301025;0
244162;6,8;3,6;6;6,8;6,6837697349957;5,12839751307035;4,73728139542946;1
244577;5,9;4,4;3,8;5,9;4,25887599863562;5,12848546607277;3,87937551554657;0
243361;7,3;4,7;5,2;7,3;8,01935813274857;5,12859869413892;6,52325540849003;1
243790;8,7;4,5;3,7;8,7;7,68765001532072;5,13951002081804;3,59044506345584;0
243412;4,3;6;6,6;4,3;1,64780554216531;5,14108178045165;6,81486619444969;1
243332;9,6;6,1;5,5;9,6;9,72583109535374;5,14147775160111;3,72005564900022;0
243928;6;5,8;7,8;6;5,486108274281;5,15134410687616;7,35439105647476;1
243775;7,7;5,8;2,6;7,7;8,00160159788772;5,15500999545868;2,57498840616073;0
243878;10;6,4;7,8;10;9,64363352027206;5,15649291237262;6,78893960221858;0
244067;7,8;5,1;5,8;7,8;7,14271368919247;5,1567171607912;5,92662742302591;1
243475;3,2;5,3;6,3;3,2;2,45853400064366;5,16012101097668;4,97882346406453;1
244321;2,9;3,5;2,1;2,9;4,11876742914933;5,16166887493985;2,5019893314561;0
244487;2,8;5;,7;2,8;4,18950028561724;5,16295916611173;,902413612040041;0
243889;10;7,1;3,1;10;9,92290277136128;5,16504440495095;3,40541841474547;1
243673;7,4;4,8;3,4;7,4;7,52075192962803;5,17131221728661;3,16896233031836;0
244720;7;4,7;6;7;6,4790899397709;5,17223072038404;6,62254669090465;0
244022;8,5;3,3;5,2;8,5;9,39097683157315;5,17919650975043;5,55332646407753;0
244332;6,3;4,4;5,6;6,3;6,33593756754945;5,18249223043325;5,09160165920663;1
244704;6;4,8;6,2;6;8,11057049627262;5,19009457152537;5,0767548762747;1
243430;9;5,8;6,6;9;7,79262932358321;5,19964544396827;7,7524412598577;0
244598;6;6,7;9,1;6;6,71643467960036;5,20273568807363;9,16154708208747;0
244452;5,6;4,2;7,4;5,6;3,48994390081217;5,20311811574306;6,93064386303419;0
244712;4,8;4,3;4,6;4,8;5,16265292952018;5,20784633971993;4,77083422564624;1
244169;4,4;5,9;3,7;4,4;5,23248803304497;5,21083822424948;2,26820756964614;0
244593;8,8;5,7;5,1;8,8;9,31927954750007;5,21388117293038;6,25530865690686;1
243627;5,5;3,7;6,9;5,5;5,80407502706037;5,21708212053187;9,01807589022612;0
244380;7,7;6,5;5,7;7,7;8,60387766109432;5,22093971614691;7,07352267391979;0
244474;8,6;4,7;5,1;8,6;7,60436212039934;5,2276316274262;4,15241291613702;1
244194;4,3;4,7;6,5;4,3;3,12505971360917;5,22771563586031;6,04810955251344;1
244541;5,5;5,8;6;5,5;5,00451695537985;5,23021925760542;6,82731570249702;1
244303;6;3,9;5,3;6;5,37832441208362;5,23232557163482;6,29343100681607;1
244065;5,6;5,4;4,2;5,6;6,48207560117257;5,23278153599563;4,4152929165715;0
244109;7,4;4,5;2,8;7,4;6,95269290010922;5,23583044625752;3,75158940167419;0
243903;7,2;6,7;4,7;7,2;6,50514283360532;5,2375764393931;5,08900849153268;1
244204;9,1;6;5,4;9,1;9,54300788947955;5,23823725648878;5,28586254274698;1
243635;6,4;4,2;1,4;6,4;5,47181498047742;5,23865310111022;1,11147814440276;1
243268;9,4;5,2;4,1;9,4;9,41740224046065;5,25012576172977;3,93917957030474;0
244730;8,8;6;6,6;8,8;9,48794104786447;5,25140572399877;6,26343005590624;1
244461;9,9;4,6;4,7;9,9;9,92290277136128;5,25173882809662;6,67659390115959;0
243558;10;4,6;3,8;10;9,92290277136128;5,25182793202824;2,59899983484668;0
244448;9,5;5,1;7,1;9,5;9,92290277136128;5,25482714045543;6,76034574868929;0
244571;6,1;6,6;4,6;6,1;6,38718473415759;5,25719533778854;5,49892166056219;1
244462;6,4;3,6;5,7;6,4;6,91779432372988;5,26482079117177;6,96732915979902;1
243585;7,5;4,4;6,8;7,5;8,77055025872114;5,26485452546062;6,57103637079673;0
243688;7,7;6;3,9;7,7;6,46168891176125;5,26712380562436;6,09636461592062;0
243956;6,1;4;1,6;6,1;6,27604320135872;5,26721171927499;2,65272046395839;1
243672;6,2;5;7,3;6,2;6,66975107307194;5,26988885395235;7,46460840120216;0
243311;7,8;4,7;6;7,8;8,37824947069482;5,28512889471671;7,32287697421737;0
244676;6,7;6,4;6,8;6,7;6,05219597074561;5,28707569855854;4,47893673991847;1
243755;6;5,5;4,4;6;7,70662731821202;5,2927231903198;4,8511627458177;1
244281;3,7;6,1;4,6;3,7;3,89363306959391;5,29419497797151;2,89572763491564;1
244459;4,2;4,8;4;4,2;4,31447766398086;5,2968231094979;4,20740513075426;1
243498;8;3,3;5,1;8;9,00023561522313;5,2975533526745;5,47144796535637;0
243861;5,4;5,3;3,1;5,4;5,94976388043311;5,29772856325446;3,65674546647915;1
243657;6,5;5,8;5,1;6,5;5,98722644647465;5,3024028826851;5,06660852980258;0
243685;5,4;5,2;0;5,4;4,27119945698478;5,30569930204224;0;1
243397;6,9;5,3;7,1;6,9;5,78010357805352;5,30727779029469;7,02107690386953;0
243933;5,2;4,2;4,7;5,2;6,04473336420221;5,3100944577558;4,39634025702748;0
243440;4,8;5,5;3,4;4,8;3,50632792057271;5,31323526160169;3,3037713948508;0
243914;7,3;4,9;7,1;7,3;7,86994762242436;5,31595407058222;6,86919440740919;1
244042;8,3;7,4;6,6;8,3;6,2965304025686;5,31636244595984;6,27277528243067;0
244359;4,3;5,1;3,1;4,3;4,11595783512384;5,3198450269016;2,82453891092682;0
244416;7,2;6,5;2,6;7,2;8,58134780248642;5,33206377153541;1,20088883774971;0
243875;10;5,5;1,4;10;7,18975997225178;5,33681923562728;1,88245323660537;1
243424;6,7;3,9;7,8;6,7;6,64376285501247;5,34568792147569;6,26521902738039;0
243729;8,3;4,6;7,7;8,3;8,5620229540372;5,34627949157045;6,63431251257222;0
244148;9,3;6,2;2,4;9,3;9,79340089397149;5,35857274576832;1,04615492557872;0
243805;8,6;4,9;5,1;8,6;8,37586168737231;5,36051033409294;4,46999870490429;1
243258;10;5,2;9,3;10;9,92290277136128;5,36483525373455;7,84392445545998;0
244660;3,6;5,4;6,3;3,6;2,52121145002928;5,38341418317486;7,49977842039873;1
243897;8;6,4;5,3;8;8,56848742775664;5,3861777178777;2,55499410235849;0
243625;3,9;5,7;7,7;3,9;3,91077719359515;5,38910191747979;9,44315279615257;0
243466;7,9;5,3;4,9;7,9;7,86414825704573;5,39287197954088;4,90562433756694;1
244466;5,2;5,6;5,6;5,2;6,29502170549139;5,39377483706773;5,62252312580386;1
243280;10;4,9;3,7;10;9,92290277136128;5,39766467072968;5,86446742521946;1
243717;8,5;6,1;6,8;8,5;7,57796753227888;5,40020782360737;6,26738332664638;0
244034;6,7;3;7,8;6,7;6,97873095736083;5,40175996098536;7,82634368014032;0
243488;9,2;5,5;8,1;9,2;7,94560068111872;5,40252152553063;8,74404898819163;1
244269;6,9;7;6,4;6,9;6,80159321728271;5,4045082979007;7,33817510661246;1
244116;7;6,6;5,5;7;5,73837897281985;5,41434600037686;6,46754601514446;0
243723;10;5,2;4,6;10;9,8603882561574;5,4204604426601;6,21638915062301;1
244028;7,5;5,4;5,3;7,5;6,07665872582608;5,42412116239564;4,75211510916302;1
244013;7,2;5,7;6,9;7,2;7,79043241403166;5,43085828702846;7,47549368950678;1
244463;9;3,6;8,3;9;9,23206581900465;5,43343454048352;8,04898571629862;1
243961;8,1;6,5;5,4;8,1;7,19014231274508;5,43768109896477;6,99738575853854;0
243983;7,9;6,1;3,5;7,9;8,28059882681969;5,43788610175763;5,36670452488069;1
244076;10;5,5;3,6;10;9,04466545683358;5,4402256329034;3,35348069677486;0
243644;9,1;4,7;5,2;9,1;8,12840142812795;5,44518842899342;5,23718173548761;0
244394;4,7;4,5;1,2;4,7;4,42492120607452;5,45077930414161;,982472487524969;1
244230;6,5;6,3;4,3;6,5;6,7529527570519;5,45717220160679;5,43240261477983;0
243413;6,2;6,3;4,3;6,2;5,46632198664857;5,45920361845369;4,70968794681309;1
243845;5,9;5,6;3,1;5,9;5,3855342680971;5,46226820465526;4,12496380573847;0
243584;3,3;4,3;7,4;3,3;3,33851729130872;5,46504259337012;8,48864191211388;1
243415;6,1;4,6;2,8;6,1;5,75422211360168;5,4699168267875;3,54156657399507;1
244208;6,8;5,4;4,5;6,8;8,0850755175911;5,4745251828163;5,84902598695566;1
243801;3;5;,9;3;3,62118617935186;5,4759815285535;,200018393129745;1
244375;5,8;5,6;3,9;5,8;6,71601363952867;5,47954718925548;3,5388657466736;0
243572;7,2;6,1;5,9;7,2;7,10653648149814;5,48044920058272;4,65890167658791;1
243802;8,8;5,8;3,5;8,8;6,37339067194209;5,49857778828355;2,32698999375606;1
244015;6,7;5,6;5,9;6,7;6,2786907811928;5,50118013167759;4,75671855508203;1
244325;5,3;5;4,5;5,3;3,54013490344604;5,50336754765048;3,46726374649555;0
243428;8,5;5,5;2;8,5;9,04859333612559;5,50453474203058;2,94155397876288;0
243698;8,3;4,9;1;8,3;8,15634344656013;5,50554215488273;,115093754964004;1
244337;9,3;6,8;10;9,3;9,92290277136128;5,51067137597542;9,80006738024531;0
244009;5;4,7;4,6;5;5,57199397274179;5,51141529530651;4,43145486559243;1
243910;10;6,3;3,6;10;9,92290277136128;5,51566069000548;3,19048306077917;1
243708;5,8;4,4;5,7;5,8;4,63489952125377;5,51839606601911;7,55445895038125;0
243927;6,6;6,1;7,2;6,6;6,27674456776535;5,51896848666884;6,10909023098498;0
243509;3,1;6,4;3,9;3,1;2,78568320691716;5,52363334829925;5,25322377196309;1
244205;6,1;5,9;2;6,1;5,51218820720871;5,5245211796338;2,8487396548642;0
244121;7,3;5;7,2;7,3;7,87762894710414;5,52745223591377;8,21236492281375;1
243896;7,2;5,8;4,2;7,2;7,00492011023156;5,53527213536428;5,61150868661516;1
244172;6,9;6,3;6,5;6,9;6,40313608244747;5,53602139629557;5,51348895631743;1
244350;9,6;5,1;5,3;9,6;9,28453676155452;5,54594618624299;6,15004800104648;1
244512;9,3;6,8;4,8;9,3;8,00571767931827;5,55359736546422;6,03592800800647;0
243756;6,6;7,2;3,1;6,6;6,35982190793797;5,56341301550005;4,12953749444772;1
244580;7;5;3,4;7;7,99169242770029;5,57056136357197;1,8719046115542;0
243716;5,3;6,1;4,2;5,3;6,76625598571048;5,5825427559989;3,53364452659482;0
243248;7,8;5,8;7,1;7,8;6,0646214947205;5,58408491745573;7,59650644284438;1
244668;3,2;4;6,4;3,2;1,40230921119613;5,58526246567902;6,12386234093607;1
243241;9,6;6,1;6,4;9,6;9,92290277136128;5,58634994358651;4,91447478202822;0
243701;4,9;6,6;4,3;4,9;5,01596578181196;5,58723721310708;3,76413767208147;1
243925;6,1;6,7;5,4;6,1;8,49808204873861;5,58841612217583;6,27105751415909;0
244401;3,5;5,8;5,1;3,5;1,70690964606078;5,59188901854984;2,2526791851573;1
244287;10;4,2;7,8;10;9,85991500328868;5,60658937793806;8,10643255281428;0
244225;8,2;4,9;4,5;8,2;8,78532911612615;5,61420559736956;4,45205998895613;1
243450;8;4,8;5,7;8;7,88816617262186;5,61619150420847;4,38756587104679;1
244583;8,4;5,5;7,1;8,4;8,38853036413866;5,62332296145919;7,65281099240662;0
243247;5,4;6;10;5,4;5,50168835366248;5,62337120014307;10,0012260346362;1
244472;7,5;4,6;3,2;7,5;7,91406224269876;5,63300828449208;2,5962854728557;1
243639;4,8;4,9;6,1;4,8;3,12778381167015;5,63363346436762;5,9390274517391;1
243234;8,7;6,6;5,2;8,7;8,48943463910056;5,63598731073308;6,45380885023599;0
243320;4,8;6,3;6,7;4,8;4,43434273639941;5,63889761587459;7,28475681699007;0
243526;6,9;4,9;6,9;6,9;7,24818159982188;5,64377076418379;7,25701297072197;1
244385;8,3;5,5;7,3;8,3;7,98193712650123;5,64671601291749;8,09694487917721;0
243562;10;5,5;6,1;10;9,92290277136128;5,65088579814229;6,83648092016515;1
244558;7,7;5,9;6,4;7,7;7,69161659845809;5,65773389458322;6,72914529349696;1
243849;5,9;5,1;5,5;5,9;5,41690792355315;5,65914364156374;5,58378481619194;1
244423;6,4;4,9;5,2;6,4;6,16398692535996;5,65970719970146;5,00637067927654;0
243508;6,4;4,6;4,6;6,4;7,15669033138377;5,6604147816372;5,16027538690838;0
244356;8,4;3,4;2,6;8,4;8,31691886477319;5,66189651121768;1,48186678618289;0
243821;7,8;5,2;4,1;7,8;7,68214773286049;5,6727964946728;4,58891426214552;0
244163;2,9;5,3;6,8;2,9;1,79937392706701;5,67355013192751;7,43275075623141;1
244550;4,5;6,5;3,2;4,5;4,41918318028156;5,67545813330433;5,261240740309;0
244304;8,4;7;5,8;8,4;7,61485435668961;5,68432973529689;5,56608452753662;1
243899;10;4,2;4,6;10;8,65346178355317;5,68573778521525;4,33633924565143;1
243242;4,8;4,7;7;4,8;5,13430108688382;5,68759114838426;4,93930062882984;1
244453;6,4;6,5;5,4;6,4;7,69813707095278;5,69045709276533;7,18155130432484;1
243783;6,6;4,1;4;6,6;6,66305862781329;5,69107068011507;4,41038628516459;1
243441;5,3;5,7;8,8;5,3;7,83821095074632;5,6936125571247;6,6331107352713;0
243497;8,1;5,6;8;8,1;8,56328609658191;5,69365586098677;8,12674818095841;1
243529;5,8;5,9;7,9;5,8;6,50087325463624;5,69583959362499;6,34693416160513;1
243341;8,3;5,4;6,2;8,3;7,6503033141547;5,69626992713516;7,03583857193801;0
243271;8,4;6,4;5;8,4;8,33052921181819;5,69784993784273;5,8424928777298;0
243613;3,9;7;7,1;3,9;5,36508562482995;5,69989026044267;7,17210846009224;0
244636;2,9;5,1;5,2;2,9;3,72916252661829;5,7007633720256;5,25070447232195;0
243528;9,3;4,9;8,1;9,3;9,6807123931574;5,70089276298398;8,42642142302097;1
244338;8,6;6,8;6,9;8,6;6,98420354457194;5,7013071327576;6,78728864288895;1
243347;8,1;5,1;7,5;8,1;8,50040143390946;5,70182384749583;7,6783132967919;0
243929;8,4;4,1;3,6;8,4;9,37867193382098;5,70369924994661;3,06142886174966;0
243741;4,2;4,9;5,4;4,2;3,59255087510038;5,71405549979391;4,77239382929671;0
243641;8,3;4,2;6,9;8,3;8,08837747109141;5,71948816413698;8,01727602341859;0
243712;9,9;8;3,6;9,9;9,63372342352926;5,72191625062384;4,8123846283774;0
